V1 V2
1 -0.996829780284315 1.12112709270917
2 -0.954654049128294 0.348346686963502
3 -0.891870213206857 0.495618573962536
4 -0.806044200900942 0.753026017321778
5 -0.800319282803684 0.846875061377821
6 -0.704323741607368 0.788190554296026
7 -0.685444534756243 0.804542549290789
8 -0.659355166368186 0.659171984328326
9 -0.642673884518445 0.930161118319672
10 -0.535041337367147 1.17774643774583
11 -0.519593661185354 1.23961454020423
12 -0.482611165381968 1.09955849495393
13 -0.462432357948273 1.41972688828753
14 -0.462129846680909 0.725975673576224
15 -0.371789815369993 0.125651178928573
16 -0.354177015833557 1.39950307246795
17 -0.353350271936506 0.841524225776082
18 -0.276667551603168 0.726039473363872
19 -0.272266575135291 0.929615099713503
20 -0.26697293156758 1.54693110164466
21 -0.215330318082124 1.1154761689585
22 -0.176553683355451 1.0645793812928
23 -0.170359428506345 1.21043501455064
24 -0.0987822813913226 0.833643649468825
25 -0.0855414015240967 0.954098508214522
26 -0.0304105803370476 0.871296209772005
27 -0.00979718985036016 1.22612816955372
28 0.0290269064716995 0.951436177411733
29 0.0664831604808569 1.10901855397387
30 0.131165951956064 0.930582859279803
31 0.134296807460487 1.74911957665731
32 0.154011969454587 1.17015608496238
33 0.155246577225626 1.41521637487069
34 0.205757869407535 0.815039205471432
35 0.211558084003627 1.7852138029147
36 0.338226235471666 1.05089860026446
37 0.346943320240825 1.13319223929928
38 0.378297787625343 0.909777918439773
39 0.383003717754036 1.25501054295452
40 0.393619614653289 1.26955984826924
41 0.48083947552368 1.06427743769571
42 0.484265418257564 1.07837136998953
43 0.50885510398075 1.56309322211188
44 0.509290679823607 0.840767823875114
45 0.534568694420159 1.09969490826649
46 0.556860906537622 1.27227239055524
47 0.580221059732139 1.06819197181796
48 0.630018550436944 1.11341621164779
49 0.639980266336352 0.939104241637001
50 0.642133262008429 0.803375770851001
51 0.660125972703099 0.296521041096715
52 0.697853401768953 1.56932683855701
53 0.756538665387779 1.29241881889713
54 0.802103825844824 0.831751668973632
55 0.833195932675153 0.898435642022592
56 0.875413434114307 1.11126631233392
57 0.935510817915201 1.01580848780237
58 0.954972747713327 1.71083118627002
59 0.964758606161922 1.09668955550865
60 0.999935509636998 1.35922590196343
